ZTF Name,First Mag,Galactic Latitude,SGSCORE,Color,Type
ZTF19ackjszs,18.474195,53.49756583,0.235958,0.02076872657017545,SN
ZTF19acmbekd,20.5231,44.63184877,0.15939695755089814,0.02076872657017545,SN
ZTF19acmelor,19.594322,59.92928094,0.15939695755089814,0.02076872657017545,SN
ZTF19acoknir,18.680445,29.38540151,0.15939695755089814,0.02076872657017545,SN
ZTF19acrwyyb,19.6917,43.69866845,0.15939695755089814,0.02076872657017545,SN
ZTF19acxmpnz,19.42329,33.68122887,0.0509792,0.02076872657017545,SN
ZTF19acxpuql,17.614914,60.04719052,0.149482,-0.531889701,SN
ZTF19acxxxec,18.294016,31.47740774,0.047875,0.02076872657017545,SN
ZTF19acyggzu,19.4337,-19.05715877,0.15939695755089814,0.02076872657017545,SN
ZTF19acyjzeo,18.184011,59.05439034,0.15939695755089814,0.02076872657017545,SN
ZTF19acyogrm,19.942001,50.83064977,0.332214,0.02076872657017545,SN
ZTF19adcfsad,18.93073,56.09074887,0.13547,0.120222245,SN
ZTF20aaaxghv,18.36458,42.28682363,0.15939695755089814,0.02076872657017545,SN
ZTF20aabqkxs,16.166925,45.66545305,0.15939695755089814,0.02076872657017545,SN
ZTF20aacdfyv,18.936749,34.12870788,0.966208,0.02076872657017545,SN
ZTF20aaekkuv,19.54441,34.63860303,0.0155417,0.499428465,SN
ZTF20aaelulu,14.916227,55.33296186,0.227482,0.02076872657017545,SN
ZTF20aaertpj,19.904589,62.92231888,0.15939695755089814,0.469950192,SN
ZTF20aaerxne,18.532665,74.25704858,0.133667,0.02076872657017545,SN
ZTF20aaetirf,18.51695,27.6055512,0.15939695755089814,0.02076872657017545,SN
ZTF20aaezgkg,19.545048,-12.1770095,0.15939695755089814,0.065389882,SN
ZTF20aafmdzj,17.914007,33.07466764,0.0,2.25498662,SN
ZTF20aagewqr,19.758774,46.57183071,0.15939695755089814,0.02076872657017545,SN
ZTF20aaiahra,18.80054,-67.905093,0.15939695755089814,0.02076872657017545,SN
ZTF20aaiftgi,18.784111,-27.13190943,0.196339,0.02076872657017545,SN
ZTF20aaiqiti,19.999735,-70.84195316,0.15939695755089814,0.02076872657017545,SN
ZTF20aajcdad,19.109446,-66.49871274,0.26528,0.106957973,SN
ZTF20aakodyh,18.9486,-44.80816457,0.0335833,0.02076872657017545,SN
ZTF20aalcyih,20.5059,-64.90013097,0.15939695755089814,0.02076872657017545,SN
ZTF20aalrqbu,18.049957,-17.49803098,0.835819,0.032694775,SN
ZTF20aalxlis,17.450102,-13.7798868,0.0836964,0.154271909,SN
ZTF20aamdyln,19.393147,-41.84686511,0.01625,0.02076872657017545,SN
ZTF20aammtwx,18.573917,16.32508273,0.145274,-0.114536193,SN
ZTF20aamqmhj,19.11,-43.6590629,0.101,0.250024214,SN
ZTF20aanvmdt,18.570366,-12.07536035,0.15939695755089814,0.02076872657017545,SN
ZTF20aapcbmc,18.946505,-21.80159402,0.15939695755089814,0.02076872657017545,SN
ZTF20aapnqbw,19.654783,-40.64693947,0.0529583,0.02076872657017545,SN
ZTF20aaqtlwo,19.9704,-38.40887074,0.0354583,0.417044994,SN
ZTF20aaskdhj,18.57284,-73.53925209,0.15939695755089814,0.02076872657017545,SN
ZTF20aasvmbk,20.5474,16.97932471,0.0143333,0.127975529,SN
ZTF20aaurexl,18.620506,-40.8344107,0.00517857,0.082234422,SN
ZTF20aaurfnl,19.313272,-46.79041676,0.15939695755089814,0.02076872657017545,SN
ZTF20aavcvrm,20.33199,13.88140863,1.0,0.02076872657017545,SN
ZTF20aavgcnu,18.679375,-70.65773111,0.15939695755089814,0.02076872657017545,SN
ZTF20aavgmli,18.452991,54.79566582,0.15939695755089814,0.02076872657017545,SN
ZTF20aavhyel,18.713623,-58.02864525,0.111875,0.02076872657017545,SN
ZTF20aavzffg,16.906487,66.45134624,0.15939695755089814,0.02076872657017545,SN
ZTF20aawihxz,18.436691,-44.47770617,0.15939695755089814,0.04490171,SN
ZTF20aaxvzja,19.8033,-36.09822055,0.229804,0.02076872657017545,SN
ZTF20aazhyrs,18.53709,-35.80991048,0.0025,0.02076872657017545,SN
ZTF20aazkjfv,19.095173,-29.96504134,0.056875,0.02076872657017545,SN
ZTF20aazpyhy,18.821007,48.59964802,0.00125,0.02076872657017545,SN
ZTF20abaszgh,18.799837,63.93384007,0.15939695755089814,0.090244363,SN
ZTF20abbhrrt,19.062944,44.61232837,0.0648333,-0.040088177,SN
ZTF20abbpkng,20.3397,33.50936094,0.143482,0.02076872657017545,SN
ZTF20abbplei,19.689472,51.94856706,0.144893,0.02076872657017545,SN
ZTF20abcjdwu,19.216063,52.52110583,0.020625001,0.02076872657017545,SN
ZTF20abdnpdo,20.1876,39.46785088,0.15939695755089814,0.02076872657017545,SN
ZTF20abeezca,18.237593,-10.22566388,0.15939695755089814,0.02076872657017545,SN
ZTF20abefbpl,19.13152,71.63403996,0.146762,-0.041575984,SN
ZTF20abfadah,20.4419,56.98577956,0.982604,0.02076872657017545,SN
ZTF20abgbxvb,17.97297,47.76706722,0.168139,-0.225185559,SN
ZTF20abhlncz,19.8381,-43.13158597,0.15939695755089814,-0.417064108,SN
ZTF20abjpvce,19.8877,48.15915307,0.15939695755089814,0.057871187,SN
ZTF20abjtavx,19.41374,26.75221652,0.15939695755089814,0.497663032,SN
ZTF20abkhtev,18.7061,45.18441253,0.15939695755089814,-0.558894386,SN
ZTF20abkiarz,18.2627,58.98327848,0.15939695755089814,-0.016274482,SN
ZTF20abodalh,18.568829,-13.62100566,0.15939695755089814,0.137400754,SN
ZTF20abozqdj,19.254395,44.35737491,0.15939695755089814,0.02076872657017545,SN
ZTF20abpuxcc,18.27406,63.25341241,0.143976,0.02076872657017545,SN
ZTF20abpvhqv,20.0642,14.34232718,0.235649,0.02076872657017545,SN
ZTF20abqdkne,18.959993,56.49599731,0.0916964,0.02076872657017545,SN
ZTF20abrcnbr,18.686907,70.0659532,0.138649,0.02076872657017545,SN
ZTF20abrmmah,19.674421,14.64260425,0.15939695755089814,0.071843748,SN
ZTF20abswdbg,20.49862,20.73722738,0.005,0.02076872657017545,SN
ZTF20abtkjfw,18.96468,15.55339402,0.15939695755089814,0.02076872657017545,SN
ZTF20abvquuo,20.0382,73.35948509,0.0,-0.468995361,SN
ZTF20abvvnqh,19.743933,69.01370777,0.15939695755089814,0.02076872657017545,SN
ZTF20abwxywy,18.511295,40.42248008,0.15939695755089814,0.02076872657017545,SN
ZTF20abxpoxd,20.0154,36.4637068,0.158399001,0.02076872657017545,SN
ZTF20abxyaaf,18.13895,44.43417009,0.15939695755089814,0.02076872657017545,SN
ZTF20abywsut,18.67202,48.55550326,0.726083,0.02076872657017545,SN
ZTF20abyznqs,18.689175,18.00330747,0.15939695755089814,0.070368336,SN
ZTF20abzjcdg,18.884754,58.16036433,0.162357,0.02076872657017545,SN
ZTF20abzoeiw,18.088095,63.39241801,0.15939695755089814,0.02076872657017545,SN
ZTF20accbsxa,20.5632,58.55141191,0.15939695755089814,0.02076872657017545,SN
ZTF20accoccp,19.567799,58.38367591,0.15939695755089814,0.02076872657017545,SN
ZTF20acfqngt,20.455593,-32.33545501,0.940583,-0.299616426,SN
ZTF20acjbzrh,19.743923,43.75692831,0.01025,0.02076872657017545,SN
ZTF20aclnplo,19.149054,27.46853236,0.0245833,0.297626989,SN
ZTF20acpjqxp,18.299374,55.02936394,0.15939695755089814,0.163760459,SN
ZTF20acpzaoa,19.956387,14.7813712,0.177774,0.02076872657017545,SN
ZTF20acqvwzm,17.048264,53.13635636,0.15939695755089814,0.02076872657017545,SN
ZTF20actekrw,19.743328,-27.93607988,0.15939695755089814,0.547964347,SN
ZTF20actpqgc,19.6012,76.15944167,0.15939695755089814,0.02076872657017545,SN
ZTF20acueziy,19.0386,57.58798269,0.232393,0.02076872657017545,SN
ZTF20acvcxkz,19.9565,-72.722672,0.0409583,-0.428450215,SN
ZTF20acvebcu,19.2212,-30.79836474,0.091122,0.02076872657017545,SN
ZTF20acwofhd,19.590788,-33.26990639,0.15939695755089814,-0.08466892,SN
ZTF20acwpibi,19.29837,35.9805834,0.15939695755089814,0.02076872657017545,SN
ZTF20acxqxyw,20.20092,-83.24218117,0.019625,0.171412732,SN
ZTF20adadrhw,15.84187,-30.55063794,0.15939695755089814,-0.757391295,SN
ZTF21aaabzdr,19.004484,-50.40690213,0.141679,0.02076872657017545,SN
ZTF21aaaosoq,18.578487,-11.6852657,0.15939695755089814,-0.803082177,SN
ZTF21aaaubig,20.0048,-79.77927001,0.0885,0.02076872657017545,SN
ZTF21aabpnlm,20.706,-55.07440489,0.15939695755089814,0.02076872657017545,SN
ZTF21aabqtsd,19.7758,-42.22150558,0.272661,0.02076872657017545,SN
ZTF21aabyifm,19.3645,-20.82368571,0.15939695755089814,-0.491592941,SN
ZTF21aacufip,18.738136,59.05455051,0.002,0.02076872657017545,SN
ZTF21aadatfg,19.897013,-37.50474483,0.000833333,0.061063037,SN
ZTF21aafnunh,18.726969,17.6999526,0.0025,-0.014401017,SN
ZTF21aagbpvf,18.627249,29.85531166,0.199964,0.02076872657017545,SN
ZTF21aagtpro,17.635649,-53.93808097,0.280161,0.02076872657017545,SN
ZTF21aahdqrg,18.696634,-60.00739265,0.15939695755089814,0.079697684,SN
ZTF21aakilyd,18.10856,-20.56504848,0.002,0.02076872657017545,SN
ZTF21aakymbv,19.29711,-38.0308932,0.202439994,0.02076872657017545,SN
ZTF21aalkjbl,19.31487,21.09322711,0.15939695755089814,0.05650101,SN
ZTF21aalkltz,20.244576,-45.71796716,0.15939695755089814,0.280426299,SN
ZTF21aamobbh,19.13313,-65.45877629,0.1115,-0.17693369,SN
ZTF21aannoix,18.440517,58.54339365,0.15939695755089814,-0.313961578,SN
ZTF21aanvncv,18.76876,-39.00787512,0.672874987,0.02076872657017545,SN
ZTF21aaocrlm,19.6112,-27.7337451,0.005625,-0.745938931,SN
ZTF21aapdumx,18.103094,-72.60187824,0.0206667,0.115462427,SN
ZTF21aapecxb,18.610594,-27.84644162,0.00479167,0.164519968,SN
ZTF21aaqhhfu,17.764894,-11.02383512,0.15939695755089814,0.141204358,SN
ZTF21aaqldsk,19.8457,43.62461239,0.168482,0.02076872657017545,SN
ZTF21aarnjyd,20.0579,18.452499129666677,0.0930685,0.125316443,SN
ZTF21aartgiv,20.294876,18.452499129666677,0.15939695755089814,0.035605224,SN
ZTF21aatwkkt,19.021875,18.452499129666677,0.152887,0.02076872657017545,SN
ZTF21aaufwyh,20.246778,18.452499129666677,0.105762,0.02076872657017545,SN
ZTF21aauvmck,19.256514,18.452499129666677,0.15939695755089814,0.194032732,SN
ZTF21aawlcwh,20.3909,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21aawmdxw,18.339483,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21aawogdl,20.5621,18.452499129666677,0.575577,-0.354459423,SN
ZTF21aaxtctv,18.003529,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21aaxxihx,19.429134,18.452499129666677,0.001875,-0.023305161,SN
ZTF21aayddkn,20.4435,18.452499129666677,0.190756,0.02076872657017545,SN
ZTF21aaygqkb,20.2946,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21aayqrgx,19.665516,18.452499129666677,0.0,0.100195754,SN
ZTF21abahiow,20.3424,18.452499129666677,0.160386994,0.02076872657017545,SN
ZTF21abccaue,19.606865,18.452499129666677,0.242839,0.02076872657017545,SN
ZTF21abcgaln,16.8715,18.452499129666677,0.310588986,0.02076872657017545,SN
ZTF21abcgnql,19.493753,18.452499129666677,0.055875,-0.341339466,SN
ZTF21abchjer,19.180145,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21abdkojo,19.619963,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21abdxhgv,20.200012,18.452499129666677,0.00416667,0.066907166,SN
ZTF21abhrpia,18.896564,18.452499129666677,0.11744,0.02076872657017545,SN
ZTF21abieuta,19.5937,18.452499129666677,0.182685003,0.02076872657017545,SN
ZTF21abimeun,19.8711,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21abimnii,18.718506,18.452499129666677,0.039214302,0.02076872657017545,SN
ZTF21abjziud,18.303951,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21abklcjq,20.2053,18.452499129666677,0.159649,-0.008728813,SN
ZTF21abkquhv,18.593739,18.452499129666677,0.387032986,0.02076872657017545,SN
ZTF21abmjgwf,19.287231,18.452499129666677,0.0025,0.02076872657017545,SN
ZTF21abmlldj,20.6698,18.452499129666677,0.00808333,0.02076872657017545,SN
ZTF21abmxiuf,18.939177,18.452499129666677,0.150065005,0.02076872657017545,SN
ZTF21abngbrl,19.723692,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21abplhpw,19.352077,18.452499129666677,0.234332994,0.02076872657017545,SN
ZTF21abpwtde,19.872051,18.452499129666677,0.00833333,0.02076872657017545,SN
ZTF21abraccv,18.862207,18.452499129666677,0.120548002,0.02076872657017545,SN
ZTF21abrfvax,20.3744,18.452499129666677,0.00416667,-0.072749797,SN
ZTF21abrpdjh,19.652126,18.452499129666677,0.184350997,-0.466294821,SN
ZTF21abrqrsz,18.52029,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21abuvury,18.758171,18.452499129666677,0.15939695755089814,-0.231546535,SN
ZTF21abvcugy,18.6349,18.452499129666677,0.054958299,0.02076872657017545,SN
ZTF21abvcuhk,19.079746,18.452499129666677,0.044374999,-0.064044075,SN
ZTF21acbnfos,20.211235,18.452499129666677,0.15939695755089814,-0.161524252,SN
ZTF21acdxhuv,17.825638,18.452499129666677,0.349225998,0.02076872657017545,SN
ZTF21aceehxt,19.306034,18.452499129666677,0.15939695755089814,-0.126452536,SN
ZTF21acekmmm,19.546965,18.452499129666677,0.0557083,0.02076872657017545,SN
ZTF21acgxypn,19.27855,18.452499129666677,0.15939695755089814,-0.21965938,SN
ZTF21achujxq,18.286724,18.452499129666677,0.028875001,0.02076872657017545,SN
ZTF21aciuhqw,19.3011,18.452499129666677,0.15939695755089814,-0.048432621,SN
ZTF21aciustc,18.330257,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21aciwixf,19.320518,18.452499129666677,0.013625,0.02076872657017545,SN
ZTF21acjmvhx,18.355867,18.452499129666677,0.043125,0.02076872657017545,SN
ZTF21acjoorl,19.873034,18.452499129666677,0.074872002,-0.557399871,SN
ZTF21acjxjpu,19.49208,18.452499129666677,0.15939695755089814,0.02076872657017545,SN
ZTF21acjxzsa,19.353294,18.452499129666677,0.0278333,0.02076872657017545,SN
ZTF18aaaibml,18.405918,47.63777904,0.0674583,0.284249989,SN
ZTF18aabssth,20.463,64.45574594,0.591374993,0.10444303791139241,SN
ZTF18aacemcn,19.4939,49.81928424,0.021125,0.10444303791139241,SN
ZTF18aacnlxz,19.190247,40.80533089,0.0174107,0.10444303791139241,SN
ZTF18aaegvyd,18.253778,75.08148038,0.16398836298349825,0.10444303791139241,SN
ZTF18aahfqbc,17.91807,43.57180282,0.16398836298349825,0.10444303791139241,SN
ZTF18aahhqih,19.4728,73.41641665,0.160774007,0.10444303791139241,SN
ZTF18aahmhxu,19.9569,79.22212415,0.00270833,0.10444303791139241,SN
ZTF18aahrzkb,17.868412,34.66709251,0.0577292,0.10444303791139241,SN
ZTF18aainvic,19.4552,84.10186609,0.045958299,0.10444303791139241,SN
ZTF18aakctzv,20.5581,53.69060077,0.007875,0.10444303791139241,SN
ZTF18aakfabl,18.3869,60.30420636,0.0960417,0.071732754,SN
ZTF18aamfrvy,20.0337,75.75268105,0.184542,0.10444303791139241,SN
ZTF18aapifti,19.709846,42.50680085,0.268435001,0.10444303791139241,SN
ZTF18aaqfqaa,16.9543,71.27139127,0.305326998,0.10444303791139241,SN
ZTF18aaqkdwu,19.64901,59.29324024,0.0025,0.151783144,SN
ZTF18aaqkoyr,19.0744,48.98401376,0.069624998,0.10444303791139241,SN
ZTF18aartimj,20.4668,65.18635489,0.16398836298349825,0.10444303791139241,SN
ZTF18aasufva,18.641184,67.25421221,0.16398836298349825,0.10444303791139241,SN
ZTF18aasxvsg,19.0931,60.64165481,0.075625,0.10444303791139241,SN
ZTF18aasycpd,20.917,61.03333427,0.051160701,0.10444303791139241,SN
ZTF18aaszvfn,19.138252,33.82285339,0.17344,0.10444303791139241,SN
ZTF18aatjlhe,18.853102,18.54906902,0.16398836298349825,0.10444303791139241,SN
ZTF18aatlfus,18.4459,40.89660811,0.111946,0.10444303791139241,SN
ZTF18aatyqds,18.1934,52.48505168,0.0868631,0.10444303791139241,SN
ZTF18aauxzle,20.1887,27.75062976,0.16398836298349825,0.10444303791139241,SN
ZTF18aavjcpf,20.313837,56.40802597,0.0,0.10444303791139241,SN
ZTF18aavqdyq,20.6187,69.66843315,0.16398836298349825,0.10444303791139241,SN
ZTF18aawgrxz,19.595867,30.80859599,0.00916667,0.056485973,SN
ZTF18aawpwlf,18.247684,17.21985396,0.0235417,0.355508321,SN
ZTF18aawyjjq,18.7326,75.47222004,0.150149,0.411250705,SN
ZTF18aaxkqgy,17.912,41.13569198,0.16398836298349825,-0.67504451,SN
ZTF18aaxnqjb,20.3618,65.15321579,0.16398836298349825,0.10444303791139241,SN
ZTF18aayyxxp,18.857328,49.45245955,0.16398836298349825,0.10444303791139241,SN
ZTF18abaelhi,19.6774,71.93921032,0.0595833,0.10444303791139241,SN
ZTF18abbpxik,19.86495,49.64965542,0.364984989,0.10444303791139241,SN
ZTF18abbpyvk,17.368544,26.83843411,0.232673004,0.10444303791139241,SN
ZTF18abceakp,20.231974,51.5875466,0.16398836298349825,0.10444303791139241,SN
ZTF18abcezmh,19.732195,47.42304755,0.0888601,-0.097391578,SN
ZTF18abcfdzu,20.448,79.68249548,0.01,0.10444303791139241,SN
ZTF18abckutn,19.865,30.08657558,0.104464,-0.167401984,SN
ZTF18abcpmwh,16.778105,42.78278389,0.16398836298349825,0.10444303791139241,SN
ZTF18abcptmt,18.884155,48.73857573,0.000833333,0.10444303791139241,SN
ZTF18abcyhju,18.699453,82.77453611,0.16398836298349825,0.10444303791139241,SN
ZTF18abcyues,19.73209,44.88220607,0.403136998,0.10444303791139241,SN
ZTF18abdbysy,19.445284,37.10858204,0.16398836298349825,-0.03848631,SN
ZTF18abdfwcy,17.148912,39.68373624,0.16398836298349825,0.01062369,SN
ZTF18abdjmfh,19.375544,48.8919198,0.148000002,0.10444303791139241,SN
ZTF18abdmlya,18.316954,48.27824728,0.16398836298349825,0.10444303791139241,SN
ZTF18abdrbqp,17.917162,44.89664494,0.16398836298349825,0.10444303791139241,SN
ZTF18abeajml,17.899563,-7.237579005,0.182024,0.10444303791139241,SN
ZTF18abesqnb,19.98049,44.01035544,0.16398836298349825,0.17014108,SN
ZTF18abffyqp,18.138617,48.86953039,0.16398836298349825,-0.022183572,SN
ZTF18abfzfcv,20.8037,15.50754445,0.16398836298349825,0.10444303791139241,SN
ZTF18abfzixe,19.556831,52.37592046,0.0,0.10444303791139241,SN
ZTF18abgladq,17.691822,-26.97948487,0.16398836298349825,-0.122048557,SN
ZTF18abgrbjb,20.066776,13.34149466,0.16398836298349825,0.10444303791139241,SN
ZTF18abgzkmf,19.296955,-22.8982969,0.258064985,0.10444303791139241,SN
ZTF18abiiqdl,20.3431,-35.43224005,0.779021,0.10444303791139241,SN
ZTF18abimhfu,18.781921,16.23066347,0.991944,0.775125166,SN
ZTF18abjkryl,18.08694,-14.91829572,0.979166985,0.10444303791139241,SN
ZTF18abjndhh,18.359467,-27.31887486,0.225786,0.10444303791139241,SN
ZTF18abjovdz,18.804134,35.36530024,0.16398836298349825,0.10444303791139241,SN
ZTF18abklbam,17.852415,28.54324486,0.16398836298349825,0.10444303791139241,SN
ZTF18abmdpwe,18.053394,29.84105164,0.16398836298349825,0.10444303791139241,SN
ZTF18abnuexr,18.252205,17.83109851,0.438006014,0.10444303791139241,SN
ZTF18abnzlai,18.813442,-11.27121375,0.214076996,0.10444303791139241,SN
ZTF18abojpnr,19.3304,31.47959702,0.16398836298349825,0.10444303791139241,SN
ZTF18abokyfk,18.282696,35.4212153,0.582833,0.10444303791139241,SN
ZTF18abqyvzy,16.659304,-43.92038241,0.16398836298349825,0.10444303791139241,SN
ZTF18abrlljc,18.373264,-31.60824833,0.023125,0.10444303791139241,SN
ZTF18abrzbtb,20.4408,-28.76835052,0.16398836298349825,0.10444303791139241,SN
ZTF18abrzbum,20.41113,-56.08171691,0.123833001,0.10444303791139241,SN
ZTF18absbgqd,17.932611,-31.28127514,0.006875,0.10444303791139241,SN
ZTF18absclsr,17.513912,-60.12031177,0.16398836298349825,0.10444303791139241,SN
ZTF18abscyji,20.4877,-71.83951047,0.00791667,0.10444303791139241,SN
ZTF18abscyjj,19.02972,-51.7990344,0.16398836298349825,0.10444303791139241,SN
ZTF18absgnbm,18.722448,31.71231482,0.116167001,0.10444303791139241,SN
ZTF18abskoyh,18.139366,32.82636589,0.16398836298349825,0.10444303791139241,SN
ZTF18absldfl,18.7706,-62.38574605,0.002875,0.358642641,SN
ZTF18abtrknw,18.135204,-62.38209169,0.00208333,0.10444303791139241,SN
ZTF18abtvstb,19.316837,-30.68589306,0.0108333,0.10444303791139241,SN
ZTF18abuicad,20.010088,49.75835081,0.016875,0.56281501,SN
ZTF18abuqhje,18.68742,31.22196537,0.16398836298349825,0.10444303791139241,SN
ZTF18abvejqt,20.363,45.79239101,0.0172917,0.10444303791139241,SN
ZTF18abvfecb,20.180208,35.30267687,0.00729167,0.10444303791139241,SN
ZTF18abvgivy,21.0215,-33.93478675,0.029131001,0.10444303791139241,SN
ZTF18abvgjft,20.569618,-30.15001258,0.16398836298349825,0.10444303791139241,SN
ZTF18abvmlow,18.473583,-58.26157187,0.16398836298349825,0.10444303791139241,SN
ZTF18abvvmdf,19.330093,-45.10190937,0.16398836298349825,0.24241969,SN
ZTF18abvxoty,19.352684,-48.37763303,0.16398836298349825,0.10444303791139241,SN
ZTF18abvzdvj,18.909626,61.68762875,0.00333333,-0.582639423,SN
ZTF18abwcooy,20.472,58.502244,0.16398836298349825,0.10444303791139241,SN
ZTF18abwkrbl,16.019823,43.05810665,0.308869,-0.092936616,SN
ZTF18abwlsoi,18.74276,18.68971716,0.16398836298349825,0.205339032,SN
ZTF18abwlupf,19.453653,-31.02094268,0.001875,0.10444303791139241,SN
ZTF18abxbmcl,20.2323,-58.29554533,0.102339,0.10444303791139241,SN
ZTF18abxbmqh,19.226376,-19.99602979,0.993167,0.10444303791139241,SN
ZTF18abxdtyz,19.928913,73.91806952,0.16398836298349825,0.102791555,SN
ZTF18abxjekh,19.018465,68.63647389,0.157607,0.10444303791139241,SN
ZTF18abxqemv,18.53792,-55.07715738,0.16398836298349825,0.10444303791139241,SN
ZTF18abyvenk,20.1596,18.79169948,0.16398836298349825,0.10444303791139241,SN
ZTF18abzrgim,18.50249,42.38709432,0.447256,0.373829816,SN
ZTF18abzscns,18.93929,28.59874047,0.16398836298349825,0.433031059,SN
ZTF18acahvwm,20.2834,36.38002494,0.16398836298349825,-0.781833916,SN
ZTF18acakwsu,18.66677,34.50717942,0.186179,-0.149834803,SN
ZTF18acbuemc,18.7,69.64007591,0.141929,0.254531513,SN
ZTF18acbvhfl,20.657,-35.45982263,0.0025,0.10444303791139241,SN
ZTF18acbvhit,17.84642,42.38921658,0.173929,-0.026549931,SN
ZTF18acbwasc,18.59881,50.21784491,0.16398836298349825,-0.357534829,SN
ZTF18acbwaxk,16.405281,15.0349117,0.16398836298349825,0.490019888,SN
ZTF18acbwglb,17.252123,24.66999069,0.16398836298349825,0.10444303791139241,SN
ZTF18acbwopo,18.371187,58.84774475,0.0155833,0.10444303791139241,SN
ZTF18acbwtng,18.567633,78.44863728,0.249214,0.10444303791139241,SN
ZTF18acbxkop,17.838158,75.98689616,0.0648333,0.10444303791139241,SN
ZTF18acbxshd,18.98892,71.86136968,0.16398836298349825,0.10444303791139241,SN
ZTF18acbxudr,18.46782,8.998976006,0.169303998,0.10444303791139241,SN
ZTF18acbzoyh,19.17071,52.60148913,1.0,0.031328342,SN
ZTF18acbzvpg,19.6595,-51.9289454,0.231333,0.10444303791139241,SN
ZTF18accbwow,16.595667,26.63188231,0.0537083,0.10444303791139241,SN
ZTF18accfjmp,18.802788,-51.93267369,0.16398836298349825,0.10444303791139241,SN
ZTF18accmkud,19.346323,82.22652234,0.990417,0.10444303791139241,SN
ZTF18accngxc,19.261553,-45.69351376,0.00333333,0.10444303791139241,SN
ZTF18accnmri,19.6563,-48.88530009,0.242791995,0.10444303791139241,SN
ZTF18accnoli,17.451569,-45.32257379,0.16398836298349825,0.10444303791139241,SN
ZTF18acdvrfu,19.636732,49.54250882,0.16398836298349825,0.10444303791139241,SN
ZTF18acdvvgx,17.882624,-33.37455785,0.0,0.10444303791139241,SN
ZTF18acebssa,17.40067,-68.85747434,0.0376667,0.336865224,SN
ZTF18acefuhk,20.1821,-58.30058489,0.002,0.281442363,SN
ZTF18acgvgiq,17.534445,-58.53516042,0.0804722,0.10444303791139241,SN
ZTF18achtnvk,19.362223,24.12285907,0.0491667,0.10444303791139241,SN
ZTF18acnbptb,19.348486,40.17470421,0.16398836298349825,0.10444303791139241,SN
ZTF18acnmifq,20.5265,21.42922627,0.16398836298349825,0.10444303791139241,SN
ZTF18acnnevs,20.459,46.92117372,0.00333333,0.10444303791139241,SN
ZTF18acqppuj,19.515844,44.14279013,0.0453958,0.10444303791139241,SN
ZTF18acqsqrg,17.84441,75.44505835,0.00395833,0.10444303791139241,SN
ZTF18acqsroy,19.5098,43.03575325,0.16398836298349825,0.10444303791139241,SN
ZTF18acqwdla,17.82627,48.17436412,0.0624792,0.002100892,SN
ZTF18acqxyiq,19.210808,57.76611195,0.16398836298349825,0.10444303791139241,SN
ZTF18acrcogn,16.25158,41.54058733,0.16398836298349825,0.10444303791139241,SN
ZTF18acrcyqw,17.887835,39.18036081,0.16398836298349825,0.10444303791139241,SN
ZTF18acrflch,18.595167,60.41304155,0.16398836298349825,0.10444303791139241,SN
ZTF18acrhehl,18.43927,-44.82435696,0.0885268,0.10444303791139241,SN
ZTF18acrtvmm,17.83099,37.64681685,0.667113,0.10444303791139241,SN
ZTF18acrtwlx,19.595388,-39.90173007,0.158023998,0.10444303791139241,SN
ZTF18acrwheu,19.093124,56.70311344,0.005625,0.10444303791139241,SN
ZTF18acrxpzx,19.214058,-75.41859539,0.16398836298349825,0.10444303791139241,SN
ZTF18acrygtk,19.275566,70.30190741,0.16398836298349825,0.10444303791139241,SN
ZTF18acsvycn,18.117231,83.95693526,0.16398836298349825,0.10444303791139241,SN
ZTF18acsxwdi,18.209862,-43.3433562,0.00333333,0.10444303791139241,SN
ZTF18acsyaye,18.486103,39.21376361,0.0324167,0.10444303791139241,SN
ZTF18acszaiy,18.40306,37.15884526,0.060375,0.10444303791139241,SN
ZTF18acszayr,17.185,55.98734929,0.0,0.10444303791139241,SN
ZTF18acuqskr,18.708946,51.8607263,0.0283333,-0.065259487,SN
ZTF18acuring,19.117947,42.01071495,0.022375,0.10444303791139241,SN
ZTF18acurqaw,19.522982,70.47498919,0.16398836298349825,0.10444303791139241,SN
ZTF18acvgyst,18.480188,-46.45115318,0.144961,0.10444303791139241,SN
ZTF18acvilwk,17.678541,69.25083919,0.077,0.10444303791139241,SN
ZTF18acvwdkk,19.811413,36.57732456,0.16398836298349825,0.352435925,SN
ZTF18acwyvet,16.681408,38.20087959,0.16398836298349825,0.181644214,SN
ZTF18acwzxhr,20.1953,69.28590066,0.16398836298349825,0.10444303791139241,SN
ZTF18adachwf,19.1616,58.78277446,0.299113,0.10444303791139241,SN
